timestamp;temperatura;umidade;pressao;qualidade;luminosidade
2024-03-02T14:40:54-04:00;32,97;65,3;1004,22;13,72;100
2024-03-02T14:41:24-04:00;33;65,16;1004,22;14,31;100
2024-03-02T14:41:54-04:00;32,99;65,23;1004,22;14,75;100
2024-03-02T14:42:24-04:00;32,92;65,53;1004,22;15,27;100
2024-03-02T14:42:54-04:00;32,82;66,18;1004,22;15,79;100
2024-03-02T14:43:24-04:00;32,68;66,8;1004,23;16,23;100
2024-03-02T14:43:54-04:00;32,57;67,09;1004,22;16,74;100
2024-03-02T14:44:24-04:00;32,49;67;1004,22;17,27;100
2024-03-02T14:44:54-04:00;32,45;67;1004,22;17,6;100
2024-03-02T14:45:24-04:00;32,43;67,05;1004,21;17,96;100
2024-03-02T14:45:54-04:00;32,42;66,86;1004,19;18,33;100
2024-03-02T14:46:24-04:00;32,42;66,91;1004,19;18,86;100
2024-03-02T14:46:54-04:00;32,4;67,03;1004,17;19,21;100
2024-03-02T14:47:24-04:00;32,37;67;1004,17;19,58;100
2024-03-02T14:47:54-04:00;32,31;67,72;1004,16;19,94;100
2024-03-02T14:48:24-04:00;32,26;68,02;1004,17;20,32;100
2024-03-02T14:48:54-04:00;32,24;67,87;1004,17;20,7;100
2024-03-02T14:49:24-04:00;32,24;67,7;1004,16;20,94;100
2024-03-02T14:49:54-04:00;32,25;67,74;1004,15;21,3;100
2024-03-02T14:50:24-04:00;32,26;67,59;1004,14;21,66;100
2024-03-02T14:50:54-04:00;32,22;67,85;1004,14;21,91;100
2024-03-02T14:51:24-04:00;32,19;68,16;1004,13;22,24;100
2024-03-02T14:51:54-04:00;32,17;68,15;1004,12;22,52;100
2024-03-02T14:52:24-04:00;32,16;68,14;1004,11;22,86;100
2024-03-02T14:52:54-04:00;32,16;68,17;1004,1;23,01;100
2024-03-02T14:53:24-04:00;32,16;68,2;1004,1;24,41;100
2024-03-02T14:53:54-04:00;32,16;68,35;1004,1;24,64;100
2024-03-02T14:54:24-04:00;32,15;68,38;1004,1;24,91;100
2024-03-02T14:54:54-04:00;32,16;68,33;1004,09;25,22;100
2024-03-02T14:55:24-04:00;32,16;68;1004,09;25,59;100
2024-03-02T14:55:54-04:00;32,19;68,23;1004,08;25,82;100
2024-03-02T14:56:24-04:00;32,21;68,47;1004,06;26,1;100
2024-03-02T14:56:54-04:00;32,26;68,24;1004,05;26,16;100
2024-03-02T14:57:24-04:00;32,31;67,98;1004,04;26,6;100
2024-03-02T14:57:54-04:00;32,35;68,11;1004,03;26,68;100
2024-03-02T14:58:24-04:00;32,38;68,02;1004,04;26,96;100
2024-03-02T14:58:54-04:00;32,39;67,92;1004,03;27,1;100
2024-03-02T14:59:24-04:00;32,4;68;1004,02;27,39;100
2024-03-02T14:59:54-04:00;32,4;68,24;1004,01;27,61;100
2024-03-02T15:00:24-04:00;32,41;68,07;1004,01;27,75;100
2024-03-02T15:00:54-04:00;32,4;68,19;1004,02;28,05;100
2024-03-02T15:01:24-04:00;32,41;68,14;1004,01;28,39;100
2024-03-02T15:01:54-04:00;32,42;68,07;1004;28,45;100
2024-03-02T15:02:24-04:00;32,43;68,21;1004,01;28,61;100
2024-03-02T15:02:54-04:00;32,44;68,65;1004,01;28,76;100
2024-03-02T15:03:24-04:00;32,44;69,05;1004;29,02;100
2024-03-02T15:03:54-04:00;32,42;69,17;1003,99;29,02;100
2024-03-02T15:04:24-04:00;32,4;69,1;1003,98;29,29;100
2024-03-02T15:04:54-04:00;32,36;69,16;1003,99;29,41;100
2024-03-02T15:05:24-04:00;32,34;69,45;1003,99;29,63;100
2024-03-02T15:05:54-04:00;32,34;69,44;1003,99;29,91;100
2024-03-02T15:06:24-04:00;32,32;69,72;1004;29,99;100
2024-03-02T15:06:54-04:00;32,31;69,63;1004;30,19;100
2024-03-02T15:07:24-04:00;32,31;69,53;1004;30,28;100
2024-03-02T15:07:54-04:00;32,32;69,34;1004,01;30,5;100
2024-03-02T15:08:24-04:00;32,31;69,14;1004,02;30,74;100
2024-03-02T15:08:54-04:00;32,26;69,37;1004,04;30,95;100
2024-03-02T15:09:24-04:00;32,2;70,01;1004,06;31,02;100
2024-03-02T15:09:54-04:00;32,18;69,95;1004,09;31,26;100
2024-03-02T15:10:24-04:00;32,19;69,7;1004,1;31,37;100
2024-03-02T15:10:54-04:00;32,2;69,53;1004,11;31,64;100
2024-03-02T15:11:24-04:00;32,17;69,49;1004,14;31,68;100
2024-03-02T15:11:54-04:00;32,15;69,67;1004,17;31,89;100
2024-03-02T15:12:24-04:00;32,14;69,67;1004,2;31,89;100
2024-03-02T15:12:54-04:00;32,13;69,7;1004,23;32,14;100
2024-03-02T15:13:24-04:00;32,06;71,06;1004,28;32,28;100
2024-03-02T15:13:54-04:00;31,94;72,11;1004,32;32,64;100
2024-03-02T15:14:24-04:00;31,76;73;1004,37;32,76;100
2024-03-02T15:14:54-04:00;31,49;75;1004,43;33,33;100
2024-03-02T15:15:24-04:00;31,11;75,65;1004,46;33,94;100
2024-03-02T15:15:54-04:00;30,74;76,75;1004,48;34,5;100
2024-03-02T15:16:24-04:00;30,5;77,22;1004,5;34,63;100
2024-03-02T15:16:54-04:00;30,35;76,93;1004,53;34,82;100
2024-03-02T15:17:24-04:00;30,21;76,87;1004,57;34,85;100
2024-03-02T15:17:54-04:00;30,01;77,57;1004,61;35,24;100
2024-03-02T15:18:24-04:00;29,81;78,37;1004,65;35,55;100
2024-03-02T15:18:54-04:00;29,65;78,93;1004,7;35,7;100
2024-03-02T15:19:24-04:00;29,54;78,86;1004,73;36,07;100
2024-03-02T15:19:54-04:00;29,47;78,91;1004,77;36,31;100
2024-03-02T15:20:24-04:00;29,46;78,91;1004,79;36,1;100
2024-03-02T15:20:54-04:00;29,46;79,38;1004,83;36,13;100
2024-03-02T15:21:24-04:00;29,37;80,06;1004,87;36,46;100
2024-03-02T15:21:54-04:00;29,28;81,23;1004,89;36,4;100
2024-03-02T15:22:24-04:00;29,18;81,37;1004,92;36,61;100
2024-03-02T15:22:54-04:00;28,98;82,42;1004,94;37,04;100
2024-03-02T15:23:24-04:00;28,69;83,83;1004,95;37,35;100
2024-03-02T15:23:54-04:00;28,41;85;1004,97;37,77;100
2024-03-02T15:24:24-04:00;28,15;85,89;1004,95;37,8;100
2024-03-02T15:24:54-04:00;27,94;86,39;1004,92;37,83;100
2024-03-02T15:25:24-04:00;27,79;86,56;1004,9;38,72;100
2024-03-02T15:25:54-04:00;27,69;87;1004,87;38,59;100
2024-03-02T15:26:24-04:00;27,55;87,03;1004,86;38,93;100
2024-03-02T15:26:54-04:00;27,41;87,71;1004,85;38,49;100
2024-03-02T15:27:24-04:00;27,27;88,17;1004,83;38,79;100
2024-03-02T15:27:54-04:00;27,15;89,23;1004,81;39,24;100
2024-03-02T15:28:24-04:00;27,02;89,49;1004,79;39,17;100
2024-03-02T15:28:54-04:00;26,95;89,64;1004,75;39,17;100
2024-03-02T15:29:24-04:00;26,91;89,77;1004,72;39,07;100
2024-03-02T15:29:54-04:00;26,88;89,77;1004,7;39,24;100
2024-03-02T15:30:24-04:00;26,86;90;1004,7;38,93;100
2024-03-02T15:30:54-04:00;26,83;89,81;1004,69;39,63;100
2024-03-02T15:31:24-04:00;26,82;89,87;1004,69;39,38;100
2024-03-02T15:31:54-04:00;26,85;89,77;1004,69;39,1;100
2024-03-02T15:32:24-04:00;26,93;89,54;1004,69;39,48;100
2024-03-02T15:32:54-04:00;27,04;89,23;1004,7;38,56;100
2024-03-02T15:33:24-04:00;27,15;88,78;1004,7;38,76;100
2024-03-02T15:33:54-04:00;27,29;88,38;1004,7;38,72;100
2024-03-02T15:34:24-04:00;27,45;87,78;1004,7;38,42;100
2024-03-02T15:34:54-04:00;27,64;87,02;1004,71;38,09;100
2024-03-02T15:35:24-04:00;27,83;86,16;1004,7;38,19;100
2024-03-02T15:35:54-04:00;28,03;85,43;1004,71;37,9;100
2024-03-02T15:36:24-04:00;28,18;85;1004,72;37,64;100
2024-03-02T15:36:54-04:00;28,27;84;1004,73;37,64;100
2024-03-02T15:37:24-04:00;28,34;83,92;1004,73;37,93;100
2024-03-02T15:37:54-04:00;28,47;83,38;1004,73;37,58;100
2024-03-02T15:38:24-04:00;28,65;82,44;1004,73;37,38;100
2024-03-02T15:38:54-04:00;28,87;81,31;1004,71;37,16;100
2024-03-02T15:39:24-04:00;29,12;80;1004,7;36,58;100
